Item ID,Quotation ID,DO ID
190C8BE7,65a134ac,fb50ae4d
BF68B4C5,3810bc6e,6ddc9319
0FB1AB90,3810bc6e,6ddc9319
FCE983AB,3810bc6e,6ddc9319
939384BF,3810bc6e,6ddc9319
EFC74C5A,3810bc6e,6ddc9319
41A05B10,0d66d026,
37E2A466,95f0b0a9,
4C8E0422,3810bc6e,6ddc9319
E278F0CE,3810bc6e,6ddc9319
117CED03,3810bc6e,6ddc9319
0BFB99ED,3810bc6e,6ddc9319
6036AC26,3810bc6e,6ddc9319
DF1A4F91,3810bc6e,6ddc9319
028402D7,920112d5,
68FEC668,920112d5,
825FCB20,920112d5,
707833B9,920112d5,
B610900F,920112d5,
5B369A4D,920112d5,
40788467,920112d5,
9812F5FF,920112d5,
BC705906,920112d5,
601A388D,3c7878e9,00254d12
F1346983,961ef201,1424c106
D6DF1902,11068dc7,113d9b5a
FB8DE18C,3609df48_R,379dbd8f
2F421F40,01b1c695,f9840afe
E7D04EA5,01b1c695,f9840afe
20D2BB73,01b1c695,f9840afe
D0F0D69A,01b1c695,f9840afe
1F83F9B1,ac200498,
5C3EC62E,d06d8b6e,170fd251
CF0F56C2,1fef5c22,
CA6151E1,1fef5c22,
9A8EF039,1fef5c22,
6C968E3D,1fef5c22,
B0855D51,1fef5c22,
DE5784A9,1fef5c22,
48A9BB09,1fef5c22,
846A30AA,1fef5c22,
E017378B,1fef5c22,
1F26E70F,1fef5c22,
CDE60A67,1fef5c22,
8EFF0E8F,1fef5c22,
8C0EC342,920112d5,
38C299F9,920112d5,
AE6CFF3B,920112d5,
D153D271,920112d5,
1EFA4D19,6b511d9e,e800893a
5F2A4F47,6b511d9e,e800893a
671F2078,6b511d9e,e800893a
2F3224AC,6b511d9e,e800893a
6D8232B5,6b511d9e,e800893a
824A519F,6b511d9e,e800893a
7F57B2D5,6b511d9e,1ee0e7a0
60286052,c5ce1b73,127c823d
526F3BED,c5ce1b73,127c823d
6D51676D,c5ce1b73,127c823d
5DE5C72B,c5ce1b73,127c823d
2EAB3C19,c5ce1b73,127c823d
61E5F659,a7e844a9,9c93ea3b
D4BBC066,a7e844a9,9c93ea3b
B0B0480B,a7e844a9,9c93ea3b
BA76E8EC,79dd7a0d,
DF180AA0,78f1027d,17fb94f5
055039B4,rGV3hNVOn6_R,26cf9860
D812E1B1,5b34a221,ccf427d5
A9565B42,254983c6,7e7d3144
703BEEFF,254983c6,7e7d3144
255E701D,6c1c6fe4,
D4739824,4f85db51_R,7db27280
38D3F547,4f85db51_R_R,301a8a66
BFD3BE20,4f85db51_R_R,2a1c7203
431EDDDF,72f7acfa,434bd88d
27DC44AD,72f7acfa,434bd88d
AF76CACB,72f7acfa,0a499816
58125C17,72f7acfa,434bd88d
2575B43C,1fef5c22,
3810711F,254983c6,7e7d3144
12EF5412,254983c6,7e7d3144
E8A8D3C8,254983c6,7e7d3144
679047B5,72f7acfa,5782368e
4EDD70CD,fabca677,f39acb87
11D47FEE,fabca677,f39acb87
7B4FB764,fabca677,f39acb87
6A1649C5,0a356469,41723a8f
B1AF5B50,0a356469,41723a8f
40782094,0a356469,41723a8f
D5B9986F,57ace81b,259b1976
D18E56C5,57ace81b,259b1976
63BB5BA1,6dabff8e,0ed92aee
AEFA0037,6dabff8e,0ed92aee
DE0E128C,7dbaa0e5,39c903d4
DA0448CD,7dbaa0e5,39c903d4
D704FD12,7dbaa0e5,39c903d4
7055A589,7dbaa0e5,39c903d4
083DDE88,7dbaa0e5,39c903d4
3602DE8A,7dbaa0e5,39c903d4
F35C0E7E,7dbaa0e5,39c903d4
95790EC8,7dbaa0e5,39c903d4
9457941B,7dbaa0e5,39c903d4
728F2D9B,7dbaa0e5,39c903d4
E9179D14,7dbaa0e5,39c903d4
0AF3D4F4,7dbaa0e5,39c903d4
A64DF6DB,7dbaa0e5,39c903d4
601EA130,7dbaa0e5,39c903d4
C462566E,7dbaa0e5,39c903d4
26A55307,7dbaa0e5,4af717e5
7B323400,da213a76,e3a0c32d
9D3F22A1,332484c4,e67dbf3f
ACF4C76C,da213a76,e3a0c32d
F975B895,332484c4,e67dbf3f
159DD77C,da213a76,e3a0c32d
0E4A0421,332484c4,e67dbf3f
4E8ACDD7,da213a76,e3a0c32d
4DE81000,332484c4,e67dbf3f
1C41E143,da213a76,e3a0c32d
C90B5F7E,332484c4,e67dbf3f
3C4E15DE,332484c4,e67dbf3f
A3C48A9B,332484c4,e67dbf3f
41DCDCBF,da213a76,e3a0c32d
3E4E4929,da213a76,e3a0c32d
BA361096,da213a76,e3a0c32d
2A40F905,da213a76,e3a0c32d
DE6CB1F3,da213a76,e3a0c32d
D75B0B21,da213a76,e3a0c32d
17977BE1,da213a76,e3a0c32d
8F385B05,da213a76,e3a0c32d
A17DB92F,da213a76,e3a0c32d
EFE7E181,da213a76,e3a0c32d
6D7EB212,da213a76,e3a0c32d
DA8825E5,da213a76,e3a0c32d
FEAC2D9D,da213a76,e3a0c32d
8581604A,da213a76,e3a0c32d
FF557CF0,da213a76,e3a0c32d
101DBDD5,da213a76,e3a0c32d
E908D0F1,da213a76,e3a0c32d
5D6221C1,da213a76,e3a0c32d
CBD4479C,da213a76,e3a0c32d
D810BA7A,ad1bc51e,
B8172209,da213a76,e3a0c32d
2BEB0574,da213a76,e3a0c32d
FE9206AC,da213a76,e3a0c32d
1C10870A,da213a76,e3a0c32d
E02D5E98,da213a76,e3a0c32d
97844AF0,da213a76,e3a0c32d
1D7242B7,da213a76,e3a0c32d
E0E2B3DD,da213a76,e3a0c32d
CDEB4EFD,da213a76,e3a0c32d
10C5615E,da213a76,e3a0c32d
2C5A73DA,119d376a,32204d28
951E5CE9,119d376a,11b0bff8
D84ADABB,119d376a,91039c83
D2E61600,119d376a,91039c83
63B1030C,119d376a,91039c83
74F1754F,119d376a,
9BFB9099,119d376a,
B164A897,119d376a,
D9090C68,ee2d209e,eedc4b22
E4D6544E,ee2d209e,8661588a
1ADD8523,ee2d209e,8661588a
241C40EE,ee2d209e,8661588a
D7503BED,ee2d209e,8661588a
26FC265F,ee2d209e,8661588a
2A27FD09,a0c2ee17,031de80b
CCD0DF03,3c7878e9,00254d12
0DADBB08,3c7878e9,00254d12
E3238CF4,3c7878e9,00254d12
346830B3,5e7322fd,09e155cd
4CACD5CB,5e7322fd,09e155cd
6E2133F1,5e7322fd,09e155cd
09F429CA,8616616b,bed23aa7
AF1D4564,6dabff8e_R,bff32ac8
7985581A,6dabff8e_R,bff32ac8
4F6D6A4F,fa9bc3a6,
E6112F77,033c13c2,a5d4e450
F3DF27E2,65401354,
F587BB46,65401354,
E9E4949E,1015266c,
3F454172,b87197e1,0d46290d
42C1BFFF,b87197e1,0d46290d
1675974E,161b1070_R,284410f0
59F63348,161b1070_R,284410f0
CBD44012,161b1070_R,284410f0
6422318A,161b1070_R,284410f0
7666E80C,161b1070_R,284410f0
8B35E646,161b1070_R,284410f0
754D516C,161b1070_R,284410f0
B78481A0,161b1070_R,284410f0
F05B0625,161b1070_R,284410f0
9D523331,161b1070_R,284410f0
94F44B71,161b1070_R,284410f0
1F750EF3,161b1070_R,284410f0
B7189CCB,161b1070_R,284410f0
9CCE834F,161b1070_R,284410f0
8ACA4395,161b1070_R,284410f0
66C25AA6,161b1070_R,284410f0
28279B98,161b1070_R,284410f0
23839EEC,161b1070_R,284410f0
16B2C290,161b1070_R,284410f0
60760FBD,161b1070_R,284410f0
C7567306,161b1070_R,284410f0
6D51D48F,161b1070_R,284410f0
F6F574B2,161b1070_R,284410f0
33D51EB0,b87197e1,0d46290d
05144B3E,161b1070_R,284410f0
F85EBC1E,aff8129e,
F1E422D6,1e1c0823,
8ACBAF1D,1e1c0823,
AF30F91C,1e1c0823,
E7065AE9,736b005c,2bfd84ad
CBCBBE9E,1e1c0823,
413D1FBC,1e1c0823,
C15A8A81,98c41dca,cda29de4
D8C79A7A,ef17a79c,
48BCFE67,6a1c8bd3,
3010B8FA,6a1c8bd3,
04562DF1,6a1c8bd3,
2EED836E,6a1c8bd3,
FC8BF8DD,5d845ea5,af06b121
975DEFA3,1c0943bb,5baa5040
4E83A6FF,B02282022103451_Dup1_R_R_R,fe397894
847BBE05,6d1f59af,66b0cd06
A837A4F3,6d1f59af,66b0cd06
466D4FF1,6d1f59af,66b0cd06
A51913C9,6d1f59af,66b0cd06
79F9C00E,6d1f59af,7660ca16
ECBFC89C,6d1f59af,7660ca16
40D3FB6F,6d1f59af,7660ca16
FCDE9735,6d1f59af,7660ca16
C34DFEE6,6d1f59af,66b0cd06
E8F23CDE,a26df86c,df672aae
B7B59104,a26df86c,df672aae
02819D27,a26df86c,8402ac93
F66BCF38,a26df86c,df672aae
5224FF70,a26df86c,c54c4c45
EA8CCB49,74e2bd60,d731beb5
65BA8715,74e2bd60,a5a536e9
5A8F8022,74e2bd60,165ecfef
E3B44ECE,a26df86c,df672aae
CB7DF616,4991513d,
8407DDF8,4991513d,
BF9E43DE,4991513d,
F9E46F31,4991513d,
ED13E370,a26df86c,d36d5819
78A2B1F2,29c0b869,
F318A187,29c0b869,
77D225A4,24723c14,5d731916
E5E79A7A,24723c14,5d731916
60674ED0,24723c14,5d731916
B3BB4E0A,85689b15,cd07f670
712C02A9,1e1c0823,
B9B6A18C,1e1c0823,
D1478C73,1e1c0823,
0C3D27C3,1e1c0823,
112BD322,1e1c0823,
1E0EA530,1e1c0823,
A7ED6280,1e1c0823,
A38EC52F,1e1c0823,
FCAE25AA,1e1c0823,
D6C51AE5,1e1c0823,
1668CE9A,a26df86c,958db7f7
363DBF65,a26df86c,df672aae
96E855A1,a77c0e35,
A5A3F0D5,a77c0e35,
D20F6390,1e1c0823,
E0CA85C7,1e1c0823,
8FC9F099,85689b15,cd07f670
0CB6B994,7c09cba1,66eeb3e4
DF64CF61,addbb04d,
1667378D,d72bf854,eadc91ca
5837DE27,9faee300,
06AFC10B,74e2bd60,bfb683d4
1F942E32,74e2bd60,37a4dfc4
7D80FA93,85e5585e,a0a7a072
BA7CCA64,85e5585e,a0a7a072
5BFFBE87,85e5585e,f19fe0af
FB4C116D,c1de38d6,847fac65
F624E897,c1de38d6,847fac65
F67EA6C9,85e5585e,0bf9a0b2
4533EB23,85e5585e,0bf9a0b2
5ADC6C86,85e5585e,0bf9a0b2
7D26CFF8,85e5585e,f19fe0af
70D4EF5D,85e5585e,f19fe0af
21351CB3,85e5585e,f19fe0af
39FA229A,85e5585e,7cc2928f
E73F2C46,85e5585e,28dbb7f0
850AB199,85e5585e,28dbb7f0
FCBE5779,85e5585e,28dbb7f0
CA84CD72,B02282022100941_Dup1_R,8616fcf6
17F2AA8E,76760ca3,3dd00818
14BF5113,85e5585e,28dbb7f0
C2FCA94D,15966aca,3b1d9708
FECE692C,14a19cf6,
892D4199,15966aca,b3562697
B8D3F42C,01b1c695,f9840afe
4AE8DCAA,B02282022103451_Dup1_R_R_R_R,b8f35765
1C6DE0A7,06203bd7,931e6a04
7AA7036B,06203bd7,b90a21d6
9539767B,1fef5c22,
A6133CB3,1fef5c22,
E2FA393F,1fef5c22,
87B98D84,06203bd7,5773cf4d
40B722EC,06203bd7,5773cf4d
628F36B0,8f1d67b5,
C468E927,8f1d67b5,
452D6AA9,8f1d67b5,
36AE8964,fa89084f,a32f4728
C465E42E,fa89084f,a32f4728
9FAF3E8E,fa89084f,a32f4728
0FA0FF1C,d339405d,
DB926629,fa89084f,a32f4728
C6127B5B,fa89084f,a32f4728
38477460,15966aca,ed69a2f2
AF2CE5EA,fa89084f,a32f4728
F390D210,fa89084f,a32f4728
1D647490,fa89084f,a32f4728
17E0B7BA,fa89084f,a32f4728
9A8D1790,fa89084f,a32f4728
8149DCFF,fa89084f,a32f4728
794690FE,fa89084f,a32f4728
4F4495AF,fa89084f,a32f4728
14FE72AD,fa89084f,a32f4728
0EE391B6,fa89084f,a32f4728
21C29D2E,fa89084f,a32f4728
5C8BAB17,fa89084f,a32f4728
BF3D7C1D,fa89084f,a32f4728
FB7EB065,fa89084f,a32f4728
D2427575,fa89084f,a32f4728
0597268A,fa89084f,a32f4728
F33D451F,fa89084f,a32f4728
A918E334,fa89084f,a32f4728
A988AA9E,fa89084f,a32f4728
1BF93050,fa89084f,a32f4728
D6098E16,fa89084f,a32f4728
EE7B850E,fa89084f,a32f4728
E4E317ED,fa89084f,a32f4728
6BE4EEED,fa89084f,a32f4728
05C67F46,fa89084f,a32f4728
CD67850F,fa89084f,a32f4728
D4D64D07,fa89084f,a32f4728
5A3D4AD8,fa89084f,a32f4728
BB595AD0,fa89084f,a32f4728
C083E617,fa89084f,a32f4728
44960507,fa89084f,a32f4728
FCC8C2EE,fa89084f,a32f4728
B8CD817A,fa89084f,a32f4728
E90B5276,fa89084f,a32f4728
27082979,fa89084f,a32f4728
9157CAA9,fa89084f,a32f4728
2B99873F,81424277,e956330e
A3307203,81424277,e956330e
43976421,81424277,e956330e
FDD1A0B6,e33a6c54,ee6d090c
DF3EECA5,e33a6c54,43c5b26a
E8A02798,e33a6c54,43c5b26a
07201B05,c7c5b094,63dc0a97
482D9E76,c7c5b094,63dc0a97
86354516,8bcaea6f,
7AA81583,1b6eed4d,174c583b
6B920056,405d6091,20fabe4c
96CD801E,5a803968,bbd7cbfd
788C1E9C,5a803968,bbd7cbfd
7D1BD908,fa47faad,87d41a9a
D93FC37B,fa47faad,87d41a9a
E7A841E3,ec24f8cc,
3BCFC4B5,07c45f9d,
4367D295,b296a38b,141950ff
4533BC10,b296a38b,16a3c93d
5A70EEB7,b296a38b,f1782c14
297B363C,b296a38b,62e14c7f
5C849187,b296a38b,b1869f52
80229569,b296a38b,b1869f52
F1304CB9,b296a38b,16a3c93d
1492F1A0,b296a38b,b1869f52
5CE6A649,b296a38b,b1869f52
DCEF73FE,b296a38b,b1869f52
F865427F,b296a38b,b1869f52
844EC8DC,b296a38b,b1869f52
690C94A5,b296a38b,b1869f52
E6BD5FC2,b296a38b,b1869f52
2CAB0B3D,b296a38b,b1869f52
3A86FDC1,b296a38b,b1869f52
E9288AA8,eb5819f2,
DBC6E6A1,5a2fca7c,
2BEEF7E8,624e7d14,
4C951631,624e7d14,
F446D9BC,624e7d14,
F88DF19F,06203bd7,b90a21d6
96490DCE,624e7d14,
F35A36AC,fd719ff6,4fb04c4f
9DB084B7,8f1d67b5,
5CFC4AE2,ba6c5114,3f917a7c
8DB6D115,ba6c5114,3f917a7c
368A62DD,1e1c0823,
3E50F284,1e1c0823,
6B3C2021,1e1c0823,
1D64043F,8c7e5fa5,
AA9B0CF9,aa31dcac,
E78D0EDD,8c7e5fa5,
4A89FB8C,73f1b809,
2290BE2F,73f1b809,
8D0C8F05,988e120a,
00B8EB3E,c768b09f,c8e0cb04
F3AFFDB2,c768b09f,
4D518237,c768b09f,26a0d44b
8FC78506,c768b09f,fffc3a82
3F39076B,c768b09f,26a0d44b
9DF3BA52,c768b09f,7f6637e4
5574BEF6,c768b09f,7f6637e4
28364615,c768b09f,7f6637e4
62D1C414,c768b09f,2c10d747
697140FD,c768b09f,2c10d747
130FE0C0,c768b09f,2c10d747
B7B316C7,14d02768,a15b6b27
B68C731A,14d02768,a15b6b27
ED49F482,14d02768,a15b6b27
90F9C188,14d02768,a15b6b27
9E6F4192,14d02768,a15b6b27
43DE74D5,14d02768,a15b6b27
67087F2B,14d02768,a15b6b27
98252D34,14d02768,a15b6b27
8DA50248,14d02768,a15b6b27
59225124,14d02768,a15b6b27
C4A16A86,35f09a74,43091221
552D1C8A,c2d42d30,
4A44E98D,c2d42d30,
46F36056,c2d42d30,
0F4192EC,15966aca,e7109b38
5536CDBF,870a6341,2175b880
2B17A7AD,a1c9a4d7,1d293a41
AD57D5F2,61c64486,64ce9535
D741F4CD,7386acc3_R,52c1a0e7
CD4C3FBA,1ac16370,c5912ea5
E6AA55FA,27cf9751,3ba78e6c
BDCC9E6A,27cf9751,50afd93e
D8FA32B3,442cded4,e1b3b50f
AF5F4EBA,172ce724,c0ff9b6e
2DD963C4,172ce724,c0ff9b6e
279FB52B,ccc88a03,
DD9130F3,ccc88a03,
FCE2214F,ccc88a03,
F4A08C15,ccc88a03,
1E435EB6,17bc7856,17447d7a
04CE2271,0051e27d,824906d6
47FF2B3F,0051e27d,824906d6
F5EBABDB,0051e27d,824906d6
C5AA5BAF,7185dba3,b2a8e8fa
E225E39E,7185dba3,b2a8e8fa
6899AD62,c42901de,503fd7c3
8769AE6C,c42901de,503fd7c3
6CC9EB06,7c11f377,7f907d7c
B8ABFA16,7c11f377,7f907d7c
BEB28748,7c11f377,ed054652
8C4737DE,7c11f377,ed054652
8300BF42,7c11f377,ed054652
34EA0FC0,7c11f377,aa1a7a9a
B31DF912,7c11f377,35ba4a4c
71D22B4B,7c11f377,35ba4a4c
CD7D822F,7c11f377,6d50c02e
2646FF25,7c11f377,ed054652
747B7411,7c11f377,ed054652
A273CDEB,7c11f377,ed054652
172FC5AA,7c11f377,6d50c02e
33E1C398,7c11f377,52313c27
59E8A232,7c11f377,ed054652
08C62240,7c11f377,ed054652
284728C1,7c11f377,aa1a7a9a
13BE3845,7c11f377,ed054652
2FC4BFDB,7c11f377,ed054652
94C2945D,7c11f377,6d50c02e
D6C9DD5D,7c11f377,bd3b8084
13B4474D,7c11f377,35ba4a4c
9F8BCF35,7c11f377,7f907d7c
6366BC6A,7c11f377,7f907d7c
176D0EC5,7c11f377,7f907d7c
D29F464A,7c11f377,7f907d7c
F0C5A1D3,7c11f377,7f907d7c
6B136870,7c11f377,7f907d7c
785E9EF3,7c11f377,7f907d7c
BB287ED3,7c11f377,7f907d7c
D4BCCB70,83dc780f,
815B0992,6b6bed76,c0fba712
38F4F189,5a643590,
154EFF3E,5a643590,
B622AB3D,5a643590,
5B2DC02B,5a643590,
639DF1C2,664eb307,bbdf0a95
A0A636DF,664eb307,bbdf0a95
CBA8EB04,a376e5da,83c6bffc
CFAEF4D3,ee3d741c,
3B842628,ee3d741c,
D445DAED,ee3d741c,
2C5E171D,22bb2f9b,989f1198
96B9CF62,f7f0880d,
8833906B,f7f0880d,
B6B2C196,e7476ef3,
1C765B53,90697f9c,
4F11E796,06203bd7,931e6a04
8F5B608B,c4277922,280a3df5
861D45C7,c4277922,a1aba3bf
F85955CE,a4fae09d,0073e6ee
DD8C3B2A,a4fae09d,b97e8e69
06709A16,b2dcfadc,
EA2571CA,471e365c,
72DE56CA,11238fb5,
D4C948E9,11238fb5,
48503A97,11238fb5,
802CB8E1,11238fb5,
2E610DD1,0fe76a0c,
2045B5B7,0fe76a0c,
807D06A2,0051e27d,824906d6
615CEE30,f6fd9a6e,
B45405A7,40116397,676381fc
47DAE424,17bc7856,20a01c27
6BE56D46,17bc7856,17447d7a
BB1AA7F0,be0bceb1,035a73c1
3B16445B,be0bceb1,035a73c1
A94F4B6A,be0bceb1,035a73c1
B243A50C,be0bceb1,035a73c1
B02C4BD4,75a03446,c76a7b05
1424FB7C,76cbe182,8c233107
345284BA,0fe76a0c,
25B38976,0fe76a0c,
652A6FEC,0b7051b0,0df5f048
DA18676F,c036ae81,1ce8e33d
CFC4926F,a4fae09d,b97e8e69
1221CC66,a4fae09d,b97e8e69
38E80CF3,a4fae09d,443870d2
38B7E2A8,b9ce04a0,
F9B5255B,b9ce04a0,
F35329BB,196d2ddd,9462082c
0AF43EA2,196d2ddd,9462082c
75A04808,26019601,8a46e65e
2D79C0DB,7a7473fd,325e6b11
C45F7A2A,7a7473fd,325e6b11
4559040E,7a7473fd,325e6b11
78EE81C1,a2a2b803,7b83ee28
57683ED3,a2a2b803,7b83ee28
BC11617C,be50fcfb,
115996FB,be50fcfb,
A7DD5779,986068bf,
8068D960,986068bf,
B2FC6334,80951328,405db452
2109A574,80951328,3f262373
03B98B8B,a4fae09d,443870d2
FF619383,5d6d9b51,
9A8F8710,5d6d9b51,
31DC471E,5d6d9b51,
AB43068A,196d2ddd,9462082c
249B514B,a4fae09d,0073e6ee
DEEE01BC,e5a2a8be,
5CFD5416,e5a2a8be,
5A558C20,e5a2a8be,
5FE484D1,c941ae1f,1593c424
B8334F3E,c941ae1f,f4a4bb34
99EF43BD,177271fa,
9DEAF4A0,177271fa,
6D21444E,08322b3e,6572ec84
46289217,08322b3e,6572ec84
45789058,196d2ddd,9462082c
DBEBD13E,339f29ed,
C60C1ACB,339f29ed,
C0E0392C,0fe76a0c,
D879C838,0fe76a0c,
819F4EF2,ee3d741c,
957A71B5,ee3d741c,
8E9A7CA3,ee3d741c,
00B8EE0C,ee3d741c,
FFCBD66B,1e1c0823,
30BCA94A,e15c431b,
856C7A83,1e1c0823,
674200AE,1e1c0823,
2AA2B410,1e1c0823,
EF94E192,1e1c0823,
7F86750A,1e1c0823,
DC387B04,08f455ce,56dc3daa
C9606E35,1e1c0823,
ACCA53BB,0fe76a0c,
C80DEB71,e41a1618,b9bc82ee
39C4EAA0,ceec774c,21619bcd
FE502769,c5074b30,
A35302C8,0fe76a0c,
F2A68FD0,0fe76a0c,
1D422982,0fe76a0c,
9B050E99,0fe76a0c,
4EA547D8,24723c14_R,3f37dfd5
8F45F4F0,1e1c0823,
FD670EA3,8f860613,516a7a75
7A52690E,8f860613,ed24fd64
5F10252A,5d845ea5,2ff2c987
ECB2014D,5d845ea5,af06b121
CA7D75CF,ed8ac3cb,
DC253148,196d2ddd,9462082c
C130B7B6,0fe76a0c,
0040F26F,0fe76a0c,
89908D05,0fe76a0c,
83FFCC22,0fe76a0c,
EFB6A7C7,0fe76a0c,
7088CEB5,0fe76a0c,
6DA2D4FE,898f639b,
1A401A93,898f639b,
9433F84D,8776f7ee,
9DC1D02D,8776f7ee,
723CCB76,0fe76a0c,
B3211469,0fe76a0c,
3889C0FB,4154cb40,
156CE47D,4154cb40,
8D0489F6,4154cb40,
D8A14F6E,4154cb40,
9EB60389,4154cb40,
C3B74D36,4154cb40,
7FB4CC8E,593f818d,42f11f71
F5112CEA,593f818d,7a4f2517
BDBD99CB,593f818d,3f74edcf
B364162A,593f818d,d4c12878
3B603698,593f818d,d4c12878
EEE617D4,593f818d,bd28c0c6
1DE4F539,593f818d,13b80224
755E2E20,593f818d,889b3d22
6DF61B83,593f818d,13b80224
E67F8F01,593f818d,d4c12878
A4057DE0,1e1c0823,
5539C053,005407ee,1c32d01e
7ACB5677,005407ee,fdce71ed
39B7E4DF,cecde70f,b9f9b5bf
C5E12E2A,cecde70f,b9f9b5bf
E1684020,593f818d,d4c12878
4AB4B049,a39ee0c2,3fbcfaae
1D429F06,137a0c74,
80FB792E,137a0c74,
4CDD6938,3becaa93,d4e053a2
D888621A,2a5c09d4,10b448fa
CFF466B8,0b7051b0,d1935370
69627163,64f7a682,
48F2D4C5,0f89f61b,
211EFF2E,f162268f,
48AA87B9,35f09a74,43091221
CEB66970,35f09a74,6c3ee6cf
5F1A9233,fd5e33a7,
250EE5CF,d0172d85,9265b5ea
FA16A6FC,5bee2bc5_R_R,
69E5A787,573d3efe,
D204027B,573d3efe,
0EA6DC43,573d3efe,
DA846232,573d3efe,
67387F2B,573d3efe,
0BB2C5C5,4a0573ae,
FA02AA90,4a0573ae,
E5C71D2E,35f09a74,43091221
EF711F5D,7aac8147,
556F3FED,7aac8147,
358AE15B,515322c5,
E14AFB25,ee4978b5,5eaffe9e
A72BD93F,ee4978b5,5eaffe9e
AB7A28FB,64f7a682,
60A2AF21,0ad2315e,6124f4da
07FB9F1A,3daa9487,b6384d7c
2D2B5698,0fe76a0c,
0C26452A,0fe76a0c,
9C2D2452,0fe76a0c,
604CB01B,486dd416,4329e3da
4C00C345,486dd416,4329e3da
4A0111BE,f98ab532,ad636f54
FF335596,36bf073f,ade7c392
A3DEA597,4e905d49,5c4bccc3
AD98EB74,f653379e,
7B0734D2,f653379e,
FCB9032C,f98ab532,ad636f54
212DF9C7,f98ab532,ad636f54
1863B779,f98ab532,ad636f54
D61EC52C,f98ab532,ad636f54
3174E94D,f98ab532,ad636f54
A381D952,f98ab532,ad636f54
07472BE9,f98ab532,ad636f54
486A10D9,f98ab532,ad636f54
22207CAF,f9f23d00,
7B01D353,f9f23d00,
85B4CA80,3e4fe1a9,
6A8CE556,0b7051b0,ebf015e3
86FB41C6,1c0943bb,5baa5040
D535A765,461a40a1,
50EC10B9,c161c0de,
B2A2A831,5315bb18,9310698b
1BEB49D3,c161c0de,
4EEA047D,5315bb18,9310698b
906CCE9D,1101f2ba,19e32ca1
6B387743,8e4ec3c7,4227cb1c
F6B6339A,5fb955af,14ed9508
A4E42305,5fb955af,14ed9508
0486D123,8e4ec3c7,041936ab
EA07C188,5fb955af,14ed9508
70884BE7,8e4ec3c7,041936ab
9CFF864A,8e4ec3c7,336b6104
8001AA0A,8e4ec3c7,041936ab
5B0BDE64,8e4ec3c7,e0b8259a
2C6FE7FA,8e4ec3c7,336b6104
32502527,461a40a1,
FE817650,e280b00b,5af776e9
73541323,e280b00b,5af776e9
F0A102A5,e280b00b,5af776e9
34044154,e280b00b,5af776e9
3D743B75,e280b00b,5af776e9
A0B93309,e280b00b,5af776e9
54574C9E,e280b00b,04bcfa2e
EA73AFC6,c47f9131,4a63d65e
52BE1F32,c47f9131,4a63d65e
60708C01,c47f9131,4a63d65e
44ACC8ED,c47f9131,4a63d65e
3F2B7817,c47f9131,4a63d65e
AA130510,a2a2b803,cd346989
B51EB378,a2a2b803,cd346989
05ADE24D,a2a2b803,7b83ee28
84205162,a2a2b803,7b83ee28
32DC1772,38cff7a6,d858c4b4
4FB76048,38cff7a6,d858c4b4
639399FF,38cff7a6,d858c4b4
3DAD9170,38cff7a6,d858c4b4
9B744112,0c39bf7b,
A40A340C,0c39bf7b,
F393528C,0c39bf7b,
36106BA3,b08a6e61,c067f8d3
9486D508,b08a6e61,c067f8d3
74274200,b08a6e61,c067f8d3
20FE43E9,b08a6e61,c067f8d3
DEBE86EC,b08a6e61,c067f8d3
7846EDDA,b08a6e61,c067f8d3
4B03167B,b08a6e61,c067f8d3
BEE6BFDF,b08a6e61,c067f8d3
A1012E4D,b08a6e61,c067f8d3
27A8F6D8,b08a6e61,c067f8d3
88FFF50D,b08a6e61,c067f8d3
93C62B7E,b08a6e61,c067f8d3
48C36DD3,b08a6e61,c067f8d3
1E5A8A99,b08a6e61,c067f8d3
3608096C,b08a6e61,c067f8d3
2E4164CE,b08a6e61,c067f8d3
D4AC6BE0,b08a6e61,c067f8d3
BC064D8B,38cff7a6,d858c4b4
CA824E64,38cff7a6,d858c4b4
F1E59B2B,38cff7a6,d858c4b4
3859CD3B,38cff7a6,d858c4b4
A0410279,4f17835b,
6E8D767F,03d007cf,86a145a2
C4BC7F76,03d007cf,86a145a2
102BE189,03d007cf,86a145a2
15C15B56,b0687ae6,
1CFEED3B,f98ab532,ad636f54
4C901024,55bae8f1,c01773fe
18B8D93F,55bae8f1,c01773fe
0C71796D,55bae8f1,c01773fe
5E97D3C4,55bae8f1,c01773fe
811EFD14,339f29ed,
DAC3B21B,898ea9e4,
4298EC6C,d5ce1925_R,
57E3EF85,d5ce1925_R,
981D9F22,d5ce1925_R,
6E70350B,72eee44a,
F9C1B985,72eee44a,
F98542D3,1d5aeb8c,
47486496,1d5aeb8c,
DB15C3B9,1d5aeb8c,
8287164F,1d5aeb8c,
230558F4,1d5aeb8c,
3130F2B1,1d5aeb8c,
36716F43,1d5aeb8c,
167EF851,1d5aeb8c,
F56A4870,1d5aeb8c,
06EAD66D,1d5aeb8c,
C0C8237D,1d5aeb8c,
B76739A9,1d5aeb8c,
3C8F105B,1d5aeb8c,
2D5AD9FA,1d5aeb8c,
46C84AC2,1d5aeb8c,
844C1653,1d5aeb8c,
D1820A76,1d5aeb8c,
0DC255E3,bee35dc2,
0D138535,f68d4634,
FCD4BDA6,e356533c,30f5994c
217F20DA,c34b05ae,bca0179d
